工場番号,受注番号,受注行番号,受注伝票区分,得意先番号,納入先番号,需要家番号,受注日,最終出荷日,品目番号,品目名,型式,注文番号,製番,品目区分,売上担当者,出荷予定日,納期,受注数,単価単位,単位番号,単位名,引当数,単価,仮単価区分,貿易単価区分,金額,特記事項１,特記事項２,出荷数,完納区分,計画必要数,計画立案済数,生産計画立案日,管理部門,不明項目０１(制御項目のため日本語項目名なし）,照会項目,消費税率,通貨,通貨名,他社品番,他社品名,引当在庫場所,納入先名,郵便番号,住所１,住所２,住所３,電話番号,ＦＡＸ番号,輸送ＬＴ,図番,生産工場,レート,自国通貨名,自国通貨,自国金額,レート区分,単価表示ケタ,金額表示ケタ,自国金額表示ケタ,受注種別,登録日,更新日,販売部門,販売発注部門,販売発注番号,販売発注行番号,販売発注区分,登録日(SYSDATE),更新日(SYSDATE),会社コード,受注請書発行区分,受注確認書発行日,データ有効フラグ,ワークフロー区分,ワークフローパターン,フローパターンID,フロー選定条件,承認依頼番号,承認日,品目分類,品目分類名,取扱品目分類１,品目区分１名称,取扱品目分類２,品目区分２名称,取扱品目分類３,品目区分３名称,得意先分類１,得意先種別１名称,得意先分類２,得意先種別２名称,得意先分類３,得意先種別３名称,得意先分類４,得意先種別４名称,取引単位受注数,取引単位コード,取引単位,変換率分子（取引単位）,変換率分母（取引単位）,手配入力区分,版数,手動採番フラグ,請求先名,経由先番号１,経由先名１,経由先番号２,経由先名２,受注先番号,受注先名,経由先番号３,経由先名３,経由営業所番号,責任部門,定価印字区分,受領書発行区分,受注者,前納運送便コード,後納運送便コード,運賃コード,代表荷姿,発注者１,発注者２,発注者３,納期（ヘッダ）,特記事項（ヘッダ）,エンジン機種,KW出力,PS馬力,回転数,減速比,回転方向,クラッチ,基,軸,セット,船種,新船区,船名,船番,船主,造船所,検査,ペラ軸識別CD,回答希望日,回答予定日,回答日,回答者,出図依頼区分,出図依頼内容,出図完了区分,図面_販,図面_承,図面_確,図面_工,図面_振,図面_完,図面_ペ,部署_倉,部署_購,部署_外,部署_大,部署_小,部署_設,部署_検,部署_品,部署_ペ,部署_船,部署_資,部署_井,部署_電,部署_飯,部署_管,部署_出,参照見積番号,参照版数,参照手配書番号,一式計上区分,計上先区分,計上先_手配書番号,請求先_一式金額,経由先１_一式金額,経由先２_一式金額,受注先_一式金額,商品情報,検査番号,納期（明細）,製造日数,加工時間,商談状況,定価存在フラグ,定価,別作表示内容,請求先_仕切率,請求先_単価,請求先_金額,経由先１_仕切率,経由先１_単価,経由先１_金額,経由先２_仕切率,経由先２_単価,経由先２_金額,受注先_仕切率,受注先_単価,受注先_金額,営業原価_単価,営業原価_金額,製造原価_単価,製造原価_金額,経由先３_単価,送り先_単価,手配書発行日,手配書発行日（営業控）,軸径,長さ,厚み,寸法記号,定尺区分,溝区分,プロペラ_ダイヤ,プロペラ_ピッチ,プロペラ_回転方向,プロペラ_形状,プロペラ_材質,プロペラ_翼数,プロペラ_AR,プロペラ_軸径,プロペラ_加工,プロペラ_検査,入力者,粗利率,手配書番号複写フラグ,処理モード,I_SEQ,発注番号,手配担当者,発注先名,出荷番号,受注担当者名,品揃者,梱包者,運送便名,運賃名,発注担当者,得意先締め日,売上担当者,木箱,木枠,段ボール,縄締,パレット,小包,重量,出荷検収日,分納出荷数,出荷登録日(SYSDATE),出荷更新日(SYSDATE),得意先ランク,材料ランク,所属部署コード,地区コード,地区名称,県名,作表担当者,処理区分名,オペレーター名
FAC11       ,T269077460,4,0,24595803,24595803,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,228311,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,株式会社　アイ・エス・ビー,293-0011,千葉県富津市新富41-2, , ,0439-88-0700        ,0439-87-1644        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:16,2026/9/15 13:56,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,31,31日締め,31,31,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　アイ・エス・ビー,            , ,            , ,24595803,株式会社　アイ・エス・ビー,            , ,            ,            ,0,0,304104,35,   ,1,  ,堤野様,在庫分, ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,0,0,0,,,,,,,0,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,304104,0,0,1,8320,,,,2609112429,佐藤　陽子,塚田　芳弘,守茂山　治重,佐川急便,立替元払い,,31,第１特販　高田,0,0,2,0,0,0,38,0,1,2026/9/15 13:56,2026/9/15 13:56,      , ,B1905       ,C10556051   ,第1/特販,千葉,ALL,,
FAC11       ,T269077470,1,0,1000012,1000012,            ,2026/9/15,20260915,BN1132                   ,32S  海水こし器用 BC ﾌﾗﾝｼﾞ(銅管用), , ,                       ,0,225006,2026/9/15,2026/9/15,4,0,7,枚,0,0,1,0,0, , ,4,1,4,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,株式会社髙澤　札幌営業所（在庫）,003-0029,北海道札幌市白石区平和通5丁目北9-13, , ,011-861-7721        ,011-862-8551        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 13:22,2026/9/15 14:25,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,180,海水こし器,      , ,20,20日締め,      , ,      , ,      , ,0,5, ,1,1,1,0,0,株式会社髙澤　札幌営業所（在庫）,            , ,            , ,1000012,株式会社髙澤　札幌営業所（在庫）,            , ,B1901       ,            ,0,0,225006,40,   ,3,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,1,,1,3,,2,1,1,,,,1,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,  ,0,5130, ,0,0,0,,,,,,,0,0,0,2270,9080,1103,4412,0,0,20260915,0,0,0,0, , , ,0,0, , , ,0,0,0, , ,303002,0,0,2,8321,,,,2609112456,小松　育生,江村　健,守茂山　治重,三郵海陸運輸,特別元払い,,20,小松　育生,0,0,0,0,0,0,0,0,4,2026/9/15 14:25,2026/9/15 14:25,M     ,M,B1901       ,C10101015   ,第５/日胆,道央,ALL,,
FAC11       ,T269077470,2,0,1000012,1000012,            ,2026/9/15,20260915,ZD127                    ,12.7mm*3m  ﾊﾞﾙｶｰﾊﾟｯｷﾝ, , ,                       ,3,225006,2026/9/15,2026/9/15,3,0,4,箱,0,0,1,0,0, , ,3,1,3,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,株式会社髙澤　札幌営業所（在庫）,003-0029,北海道札幌市白石区平和通5丁目北9-13, , ,011-861-7721        ,011-862-8551        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 13:22,2026/9/15 14:25,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,30,とも部品,160,附属品,      , ,20,20日締め,      , ,      , ,      , ,0,5, ,1,1,1,0,0,株式会社髙澤　札幌営業所（在庫）,            , ,            , ,1000012,株式会社髙澤　札幌営業所（在庫）,            , ,B1901       ,            ,0,0,225006,40,   ,3,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,1,,1,3,,2,1,1,,,,1,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,  ,0,12000, ,0,0,0,,,,,,,0,0,0,4830,14490,4200,12600,0,0,20260915,0,0,0,0, , , ,0,0, , , ,0,0,0, , ,303002,0,0,2,8322,,,,2609112456,小松　育生,江村　健,守茂山　治重,三郵海陸運輸,特別元払い,,20,小松　育生,0,0,0,0,0,0,0,0,3,2026/9/15 14:25,2026/9/15 14:25,M     ,M,B1901       ,C10101015   ,第５/日胆,道央,ALL,,
FAC11       ,T269077470,3,0,1000012,1000012,            ,2026/9/15,20260915,ZN09080                  ,Zn  80 ﾌﾟﾛﾍﾟﾗ用保護亜鉛, , ,                       ,0,225006,2026/9/15,2026/9/15,10,0,1,個,0,0,1,0,0, , ,10,1,10,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,株式会社髙澤　札幌営業所（在庫）,003-0029,北海道札幌市白石区平和通5丁目北9-13, , ,011-861-7721        ,011-862-8551        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 13:22,2026/9/15 14:25,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,30,とも部品,154,ペラ亜鉛,      , ,20,20日締め,      , ,      , ,      , ,0,5, ,1,1,1,0,0,株式会社髙澤　札幌営業所（在庫）,            , ,            , ,1000012,株式会社髙澤　札幌営業所（在庫）,            , ,B1901       ,            ,0,0,225006,40,   ,3,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,1,,1,3,,2,1,1,,,,1,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,  ,0,15800, ,0,0,0,,,,,,,0,0,0,6000,60000,3196,31960,0,0,20260915,0,0,0,0, , , ,0,0, , , ,0,0,0, , ,303002,0,0,2,8323,,,,2609112456,小松　育生,江村　健,守茂山　治重,三郵海陸運輸,特別元払い,,20,小松　育生,0,0,0,0,0,0,0,0,10,2026/9/15 14:25,2026/9/15 14:25,M     ,M,B1901       ,C10101015   ,第５/日胆,道央,ALL,,
FAC11       ,T269077470,4,0,1000012,1000012,            ,2026/9/15,20260915,KOB999                   ,ｴﾎﾟｷｼ塗料.硬化剤, , ,                       ,0,225006,2026/9/15,2026/9/15,3,0,5,ｾｯﾄ,0,0,1,0,0, , ,3,1,3,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,株式会社髙澤　札幌営業所（在庫）,003-0029,北海道札幌市白石区平和通5丁目北9-13, , ,011-861-7721        ,011-862-8551        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 13:22,2026/9/15 14:25,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,5,大型軸,900,その他,      , ,20,20日締め,      , ,      , ,      , ,0,5, ,1,1,1,0,0,株式会社髙澤　札幌営業所（在庫）,            , ,            , ,1000012,株式会社髙澤　札幌営業所（在庫）,            , ,B1901       ,            ,0,0,225006,40,   ,3,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,1,,1,3,,2,1,1,,,,1,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,  ,0,3560, ,0,0,0,,,,,,,0,0,0,1440,4320,0,0,0,0,20260915,0,0,0,0, , , ,0,0, , , ,0,0,0, , ,303002,0,0,2,8324,,,,2609112456,小松　育生,江村　健,守茂山　治重,三郵海陸運輸,特別元払い,,20,小松　育生,0,0,0,0,0,0,0,0,3,2026/9/15 14:25,2026/9/15 14:25,M     ,M,B1901       ,C10101015   ,第５/日胆,道央,ALL,,
FAC11       ,T269077520,1,0,57158808,57158808,            ,2026/9/15,20260915,KOU258                   ,ﾕﾆｶｽ UF-60 燃料ｺｼｷ用ｴﾚﾒﾝﾄ, , ,                       ,3,214201,2026/9/15,2026/9/15,2,0,1,個,0,0,1,0,0,T267-06350-0に使用,手配願います,2,1,2,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,戎丸商事　株式会社,640-8287,和歌山県和歌山市築港町1-1, , ,0734-23-6218        ,0734-23-1891        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1911       ,            ,          ,0,  ,2026/9/15 13:23,2026/9/15 16:27,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,50,省力機器,258,操舵機,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,戎丸商事　株式会社,            , ,            , ,57158808,戎丸商事　株式会社,            , ,            ,            ,0,0,214201,111,   ,1,  ,ｳｴﾉｾﾝﾑｻﾏ, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,0,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,,A重油用,        ,,0,0,  ,0,0, ,1.25,0,0,,,,,,,1.25,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,216106,0,0,1,8325,2609249604,306106,ユニカス工業　株式会社,2609112600,和歌山　土田,,,メーカー直送,立替元払い,寺居　美桜,20,和歌山　土田,0,0,0,0,0,0,0,0,2,2026/9/15 16:27,2026/9/15 16:27,B     ,A,B1911       ,C11116112   ,和歌山,和歌山,ALL,,
FAC11       ,T269077520,2,0,57158808,57158808,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,214201,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,戎丸商事　株式会社,640-8287,和歌山県和歌山市築港町1-1, , ,0734-23-6218        ,0734-23-1891        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1911       ,            ,          ,0,  ,2026/9/15 13:23,2026/9/15 16:27,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,戎丸商事　株式会社,            , ,            , ,57158808,戎丸商事　株式会社,            , ,            ,            ,0,0,214201,111,   ,1,  ,ｳｴﾉｾﾝﾑｻﾏ, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,0,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,216106,0,0,1,8326,2609249605,306106,ユニカス工業　株式会社,2609112600,和歌山　土田,,,メーカー直送,立替元払い,寺居　美桜,20,和歌山　土田,0,0,0,0,0,0,0,0,1,2026/9/15 16:27,2026/9/15 16:27,B     ,A,B1911       ,C11116112   ,和歌山,和歌山,ALL,,
FAC11       ,T269077560,1,0,41134704,41134704,            ,2026/9/15,20260915,KT050                    ,2    (50)T-400型 2方ﾎﾞｰﾙﾊﾞﾙﾌﾞ, , ,                       ,3,209401,2026/9/15,2026/9/15,2,1,1,個,0,29200,0,0,58400,T269-677560を同梱, ,2,1,2,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,静岡ヤンマー　株式会社　下田営業所,415-0015,静岡県下田市武ｶﾞ浜1179-14, , ,0558-22-4132        ,0558-22-4243        ,0, ,FAC11       ,1,JPY ,JPY,58400,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:31,2026/9/15 14:20,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,205,バルブ類,      , ,15,15日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,静岡ヤンマー　株式会社　下田営業所,            , ,            , ,41134704,静岡ヤンマー　株式会社　下田営業所,            , ,            ,            ,1,0,209401,147,   ,1,  ,長島様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,42600, ,0.62,29200,58400,,,,,,,0.62,29200,58400,20020,40040,15762,31524,,,20260915,0,,,, , , ,,, , , ,,,, , ,216103,31.4,0,1,8327,,,,2609112450,第４静岡　大野,山中　剛克,大場　清恭,宅急便,立替元払い,,15,第４静岡　大野,0,0,1,0,0,0,5,0,2,2026/9/15 14:20,2026/9/15 14:20,B     ,A,B1905       ,C10556054   ,第4/静岡,静岡東,ALL,,
FAC11       ,T269077560,2,0,41134704,41134704,            ,2026/9/15,20260915,KT025                    ,1    (25)T-400型 2方ﾎﾞｰﾙﾊﾞﾙﾌﾞ, , ,                       ,3,209401,2026/9/15,2026/9/15,1,1,1,個,0,10900,0,0,10900, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,静岡ヤンマー　株式会社　下田営業所,415-0015,静岡県下田市武ｶﾞ浜1179-14, , ,0558-22-4132        ,0558-22-4243        ,0, ,FAC11       ,1,JPY ,JPY,10900,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:31,2026/9/15 14:20,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,205,バルブ類,      , ,15,15日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,静岡ヤンマー　株式会社　下田営業所,            , ,            , ,41134704,静岡ヤンマー　株式会社　下田営業所,            , ,            ,            ,1,0,209401,147,   ,1,  ,長島様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,15800, ,0.62,10900,10900,,,,,,,0.62,10900,10900,7430,7430,5846,5846,,,20260915,0,,,, , , ,,, , , ,,,, , ,216103,31.8,0,1,8328,,,,2609112450,第４静岡　大野,山中　剛克,大場　清恭,宅急便,立替元払い,,15,第４静岡　大野,0,0,1,0,0,0,5,0,1,2026/9/15 14:20,2026/9/15 14:20,B     ,A,B1905       ,C10556054   ,第4/静岡,静岡東,ALL,,
FAC11       ,T269077560,3,0,41134704,41134704,            ,2026/9/15,20260915,KT019                    ,3/4 (19)T-400型 2方ﾎﾞｰﾙﾊﾞﾙﾌﾞ, , ,                       ,3,209401,2026/9/15,2026/9/15,1,1,1,個,0,8060,0,0,8060, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,静岡ヤンマー　株式会社　下田営業所,415-0015,静岡県下田市武ｶﾞ浜1179-14, , ,0558-22-4132        ,0558-22-4243        ,0, ,FAC11       ,1,JPY ,JPY,8060,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:31,2026/9/15 14:20,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,205,バルブ類,      , ,15,15日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,静岡ヤンマー　株式会社　下田営業所,            , ,            , ,41134704,静岡ヤンマー　株式会社　下田営業所,            , ,            ,            ,1,0,209401,147,   ,1,  ,長島様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,11700, ,0.62,8060,8060,,,,,,,0.62,8060,8060,5500,5500,4329,4329,,,20260915,0,,,, , , ,,, , , ,,,, , ,216103,31.8,0,1,8329,,,,2609112450,第４静岡　大野,山中　剛克,大場　清恭,宅急便,立替元払い,,15,第４静岡　大野,0,0,1,0,0,0,5,0,1,2026/9/15 14:20,2026/9/15 14:20,B     ,A,B1905       ,C10556054   ,第4/静岡,静岡東,ALL,,
FAC11       ,T269077560,4,0,41134704,41134704,            ,2026/9/15,20260915,DJR04050                 ,BC 2 (50)止ﾒﾀﾙ用締付ﾘﾝｸﾞSUSﾎﾞﾙﾄ付, , ,                       ,0,209401,2026/9/15,2026/9/15,1,0,1,個,0,2870,0,0,2870, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,静岡ヤンマー　株式会社　下田営業所,415-0015,静岡県下田市武ｶﾞ浜1179-14, , ,0558-22-4132        ,0558-22-4243        ,0, ,FAC11       ,1,JPY ,JPY,2870,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:31,2026/9/15 14:20,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,25,上下装置,130,引揚金具,      , ,15,15日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,静岡ヤンマー　株式会社　下田営業所,            , ,            , ,41134704,静岡ヤンマー　株式会社　下田営業所,            , ,            ,            ,1,0,209401,147,   ,1,  ,長島様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,5130, ,0.56,2870,2870,,,,,,,0.56,2870,2870,2070,2070,127,127,,,20260915,0,,,, , , ,,, , , ,,,, , ,216103,27.9,0,1,8330,,,,2609112450,第４静岡　大野,山中　剛克,大場　清恭,宅急便,立替元払い,,15,第４静岡　大野,0,0,1,0,0,0,5,0,1,2026/9/15 14:20,2026/9/15 14:20,B     ,A,B1905       ,C10556054   ,第4/静岡,静岡東,ALL,,
FAC11       ,T269077560,5,0,41134704,41134704,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,209401,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,静岡ヤンマー　株式会社　下田営業所,415-0015,静岡県下田市武ｶﾞ浜1179-14, , ,0558-22-4132        ,0558-22-4243        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:31,2026/9/15 14:20,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,15,15日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,静岡ヤンマー　株式会社　下田営業所,            , ,            , ,41134704,静岡ヤンマー　株式会社　下田営業所,            , ,            ,            ,1,0,209401,147,   ,1,  ,長島様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,216103,0,0,1,8331,,,,2609112450,第４静岡　大野,山中　剛克,大場　清恭,宅急便,立替元払い,,15,第４静岡　大野,0,0,1,0,0,0,5,0,1,2026/9/15 14:20,2026/9/15 14:20,B     ,A,B1905       ,C10556054   ,第4/静岡,静岡東,ALL,,
FAC11       ,T269077670,1,0,45148602,45148602,            ,2026/9/15,20260915,ZN09050                  ,Zn  50 ﾌﾟﾛﾍﾟﾗ用保護亜鉛, , ,                       ,0,305214,2026/9/15,2026/9/15,4,0,1,個,0,3150,0,0,12600, , ,4,1,4,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,川北鉄工所,510-0243,三重県鈴鹿市白子一丁目6281-2, , ,05938-6-1652        ,05938-6-1652        ,0, ,FAC11       ,1,JPY ,JPY,12600,0,2,0,0,0,2026/9/15,2026/9/15,B1911       ,            ,          ,0,  ,2026/9/15 13:38,2026/9/15 14:20,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,30,とも部品,154,ペラ亜鉛,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,川北鉄工所,            , ,            , ,45148602,川北鉄工所,            , ,            ,            ,0,0,157005,58,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,5840, ,0.54,3150,12600,,,,,,,0.54,3150,12600,2210,8840,1272,5088,,,20260915,0,,,, , , ,,, , , ,,,, , ,216106,29.8,0,1,8332,,,,2609112447,太田　寛之,江村　健,大場　清恭,つた運輸,立替元払い,,20,東海　河野,0,0,1,0,0,0,3,0,4,2026/9/15 14:20,2026/9/15 14:20,B     ,B,B1911       ,C11116111   ,東海,三重,ALL,,
FAC11       ,T269077670,2,0,45148602,45148602,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,305214,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3999S      ,川北鉄工所,510-0243,三重県鈴鹿市白子一丁目6281-2, , ,05938-6-1652        ,05938-6-1652        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1911       ,            ,          ,0,  ,2026/9/15 13:38,2026/9/15 14:20,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,川北鉄工所,            , ,            , ,45148602,川北鉄工所,            , ,            ,            ,0,0,157005,58,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,216106,0,0,1,8333,,,,2609112447,太田　寛之,江村　健,大場　清恭,つた運輸,立替元払い,,20,東海　河野,0,0,1,0,0,0,3,0,1,2026/9/15 14:20,2026/9/15 14:20,B     ,B,B1911       ,C11116111   ,東海,三重,ALL,,
FAC11       ,T269077680,1,0,51572009,51572009,            ,2026/9/15,20260915,KA33032SSW               ,11/4 TA型ｷﾝｸﾞｽﾄﾝ(TWﾎﾞｰﾙﾎｰｽ)蓋分離, , ,                       ,0,156303,2026/9/15,2026/9/15,2,0,5,ｾｯﾄ,0,38300,0,0,76600, , ,2,1,2,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,深日鉄工所,599-0303,大阪府泉南郡岬町深日2917, , ,0724-92-3585        ,                    ,0, ,FAC11       ,1,JPY ,JPY,76600,0,2,0,0,0,2026/9/15,2026/9/15,B1911       ,            ,          ,0,  ,2026/9/15 13:39,2026/9/15 14:20,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,175,キングストン,      , ,20,20日締め,20,20,      , ,      , ,0,5, ,1,1,1,0,0,深日鉄工所,            , ,            , ,51572009,深日鉄工所,            , ,            ,            ,1,0,156003,107,   ,3,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,6,0,66000, ,0.58,38300,76600,,,,,,,0.58,38300,76600,26730,53460,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,216106,30.2,0,1,8334,,,,2609112448,大山　博人,江村　健,,出張持込,特別元払い,,20,泉南　大山,0,0,1,0,0,0,0,0,2,2026/9/15 14:20,2026/9/15 14:20,      ,A,B1911       ,C11116112   ,和歌山,泉南,ALL,,
